,708.0,709.0,710.0,711.0,712.0,713.0,714.0,715.0,716.0,717.0,718.0,719.0,720.0,721.0,722.0,723.0,724.0,725.0,726.0,727.0,728.0,729.0,730.0,731.0,732.0,733.0,734.0,735.0,736.0,737.0,738.0,739.0,740.0,741.0,742.0,743.0,744.0,745.0,746.0,747.0,748.0,749.0,750.0,751.0,752.0,753.0,754.0,755.0,756.0,757.0,758.0,759.0,760.0,761.0,762.0,763.0,764.0,765.0,766.0,767.0,768.0,769.0,770.0,771.0,772.0,773.0,774.0,775.0,776.0,777.0,778.0,779.0,780.0,781.0,782.0,783.0,784.0,785.0,786.0,787.0,788.0,789.0,790.0,791.0,792.0,793.0,794.0,795.0,796.0,797.0,798.0,799.0,800.0,801.0,802.0,803.0,804.0,805.0,806.0,807.0,808.0,809.0,810.0,811.0,812.0,813.0,814.0,815.0,816.0,817.0,818.0,819.0,820.0,821.0,822.0,823.0,824.0,825.0,826.0,827.0,828.0,829.0,830.0,831.0,832.0,833.0,834.0,835.0,836.0,837.0,838.0,839.0,840.0,841.0,842.0,843.0,844.0,845.0,846.0,847.0,848.0,849.0,850.0,851.0,852.0,853.0,854.0,855.0,856.0,857.0,858.0,859.0,860.0,861.0,862.0,863.0,864.0,865.0,866.0,867.0,868.0,869.0,870.0,871.0,872.0,873.0,874.0,875.0,876.0,877.0,878.0,879.0,880.0,881.0,882.0,883.0,884.0,885.0,886.0,887.0,888.0,889.0,890.0,891.0,892.0,893.0,894.0,895.0,896.0,897.0,898.0,899.0,900.0,901.0,902.0,903.0,904.0,905.0,906.0,907.0,908.0,909.0,910.0,911.0,912.0,913.0,914.0,915.0,916.0,917.0,918.0,919.0,920.0,921.0,922.0,923.0,924.0,925.0,926.0,927.0,928.0,929.0,930.0,931.0,932.0,933.0,934.0,935.0,936.0,937.0,938.0,939.0,940.0,941.0,942.0,943.0,944.0,945.0,946.0,947.0,948.0,949.0,950.0,951.0,952.0,953.0,954.0,955.0,956.0,957.0,958.0,959.0,960.0,961.0,962.0,963.0,964.0,965.0,966.0,967.0,968.0,969.0,970.0,971.0,972.0,973.0,974.0,975.0,976.0,977.0,978.0,979.0,980.0,981.0,982.0,983.0,984.0,985.0,986.0,987.0,988.0,989.0,990.0,991.0,992.0,993.0,994.0,995.0,996.0,997.0,998.0,999.0,1000.0,1001.0,1002.0,1003.0,1004.0,1005.0,1006.0,1007.0,1008.0,1009.0,1010.0,1011.0,1012.0,1013.0,1014.0,1015.0,1016.0,1017.0,1018.0,1019.0,1020.0,1021.0,1022.0,1023.0,1024.0,1025.0,1026.0,1027.0,1028.0,1029.0,1030.0,1031.0,1032.0,1033.0,1034.0,1035.0,1036.0,1037.0,1038.0,1039.0,1040.0,1041.0,1042.0,1043.0,1044.0,1045.0,1046.0,1047.0,1048.0,1049.0,1050.0,1051.0,1052.0,1053.0,1054.0,1055.0,1056.0,1057.0,1058.0,1059.0,1060.0,1061.0,1062.0,1063.0,1064.0,1065.0,1066.0,1067.0,1068.0,1069.0,1070.0,1071.0,1072.0,1073.0,1074.0,1075.0,1076.0,1077.0,1078.0,1079.0,1080.0,1081.0,1082.0,1083.0,1084.0,1085.0,1086.0,1087.0,1088.0,1089.0,1090.0,1091.0,1092.0,1093.0,1094.0,1095.0,1096.0,1097.0,1098.0,1099.0,1100.0,1101.0,1102.0,1103.0,1104.0,1105.0,1106.0,1107.0,1108.0,1109.0,1110.0,1111.0,1112.0,1113.0,1114.0
0,93,88,87,74,77,96,80,71,96,96,78,80,82,86,N/A,78,61,83,78,65,96,73,95,91,N/A,83,N/A,N/A,81,N/A,N/A,N/A,84,96,79,82,86,N/A,69,96,N/A,79,77,61,94,91,N/A,70,88,94,67,N/A,82,96,87,67,90,93,93,N/A,73,83,82,N/A,N/A,N/A,N/A,96,95,N/A,68,81,89,87,81,79,N/A,75,88,N/A,86,N/A,81,66,93,87,N/A,N/A,69,N/A,77,N/A,92,N/A,88,88,92,N/A,93,86,81,89,93,88,N/A,88,87,N/A,N/A,77,N/A,83,81,N/A,95,70,N/A,N/A,N/A,N/A,N/A,N/A,94,85,N/A,83,N/A,N/A,82,90,82,95,88,86,91,90,N/A,62,N/A,96,N/A,84,84,92,79,78,N/A,N/A,N/A,N/A,72,96,N/A,85,N/A,96,96,N/A,86,79,96,80,N/A,90,72,87,N/A,88,72,71,N/A,70,N/A,81,86,96,58,89,81,77,82,N/A,81,85,95,93,90,96,N/A,87,62,79,80,N/A,N/A,89,N/A,N/A,89,80,N/A,N/A,88,N/A,N/A,N/A,96,N/A,N/A,68,N/A,N/A,80,93,N/A,83,79,84,N/A,N/A,65,81,96,83,93,77,90,67,85,94,N/A,N/A,N/A,68,N/A,N/A,90,96,89,N/A,91,80,90,75,N/A,89,96,91,81,96,93,72,66,76,N/A,72,64,N/A,96,66,90,82,N/A,83,84,N/A,90,83,63,76,84,75,92,69,90,N/A,N/A,87,N/A,N/A,89,96,77,68,79,93,N/A,N/A,78,64,N/A,90,N/A,80,N/A,N/A,N/A,77,N/A,71,N/A,75,N/A,96,62,89,96,74,85,86,N/A,77,95,N/A,N/A,72,N/A,N/A,N/A,89,96,65,88,71,78,N/A,88,81,95,78,N/A,96,N/A,N/A,96,63,64,94,N/A,N/A,N/A,80,N/A,N/A,N/A,91,N/A,70,84,90,82,92,N/A,N/A,87,N/A,N/A,N/A,74,96,96,N/A,N/A,96,76,N/A,79,80,96,96,96,96,85,84,N/A,84,96,96,96,N/A,94,N/A,N/A,N/A,N/A,N/A,N/A,91,96,67,78,94,N/A,N/A,76,N/A,75,91,78,94,82,96,N/A,86,N/A,84,N/A
1,"{'drift': Fitted(0.6170650806528958, minval=-2, maxval=2)}","{'drift': Fitted(0.36394910764994276, minval=-2, maxval=2)}","{'drift': Fitted(0.48321261942906163, minval=-2, maxval=2)}","{'drift': Fitted(0.4191001678847379, minval=-2, maxval=2)}","{'drift': Fitted(0.6261421638571723, minval=-2, maxval=2)}","{'drift': Fitted(0.16046616991200102, minval=-2, maxval=2)}","{'drift': Fitted(0.29655468482808134, minval=-2, maxval=2)}","{'drift': Fitted(1.5388293231016061, minval=-2, maxval=2)}","{'drift': Fitted(0.3118382349683623, minval=-2, maxval=2)}","{'drift': Fitted(1.0362742521149424, minval=-2, maxval=2)}","{'drift': Fitted(0.8286125289409793, minval=-2, maxval=2)}","{'drift': Fitted(2.0, minval=-2, maxval=2)}","{'drift': Fitted(0.7728963576679647, minval=-2, maxval=2)}","{'drift': Fitted(0.14584343656573115, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.22069664019598126, minval=-2, maxval=2)}","{'drift': Fitted(0.7175006129515452, minval=-2, maxval=2)}","{'drift': Fitted(0.38845859234367763, minval=-2, maxval=2)}","{'drift': Fitted(0.4529989619951086, minval=-2, maxval=2)}","{'drift': Fitted(1.3621243869148643, minval=-2, maxval=2)}","{'drift': Fitted(2.0, minval=-2, maxval=2)}","{'drift': Fitted(0.7960833518182041, minval=-2, maxval=2)}","{'drift': Fitted(0.9243454328437037, minval=-2, maxval=2)}","{'drift': Fitted(0.5963045848898901, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.3323108340629829, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.4020296217715785, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(0.607984765075079, minval=-2, maxval=2)}","{'drift': Fitted(0.5036534817257264, minval=-2, maxval=2)}","{'drift': Fitted(0.7878494322663678, minval=-2, maxval=2)}","{'drift': Fitted(0.42653389714724704, minval=-2, maxval=2)}","{'drift': Fitted(1.0004518285637864, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.922183483404807, minval=-2, maxval=2)}","{'drift': Fitted(2.0, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.48648234971577947, minval=-2, maxval=2)}","{'drift': Fitted(1.1008367563670316, minval=-2, maxval=2)}","{'drift': Fitted(0.6442083503516448, minval=-2, maxval=2)}","{'drift': Fitted(1.3241108384162186, minval=-2, maxval=2)}","{'drift': Fitted(0.39236621850699843, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(-0.20647300313395756, minval=-2, maxval=2)}","{'drift': Fitted(0.7203798033349882, minval=-2, maxval=2)}","{'drift': Fitted(0.25301350792438615, minval=-2, maxval=2)}","{'drift': Fitted(0.7303575568402378, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.6354730046684419, minval=-2, maxval=2)}","{'drift': Fitted(0.8345564453046517, minval=-2, maxval=2)}","{'drift': Fitted(1.2267713945010892, minval=-2, maxval=2)}","{'drift': Fitted(0.387271381547035, minval=-2, maxval=2)}","{'drift': Fitted(0.8085374810290192, minval=-2, maxval=2)}","{'drift': Fitted(0.5132870391393229, minval=-2, maxval=2)}","{'drift': Fitted(1.480855138757879, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(2.0, minval=-2, maxval=2)}","{'drift': Fitted(0.8422369788162267, minval=-2, maxval=2)}","{'drift': Fitted(0.797316540281787, minval=-2, maxval=2)}",N/A,N/A,N/A,N/A,"{'drift': Fitted(0.7737440606426284, minval=-2, maxval=2)}","{'drift': Fitted(1.1834127107375298, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.006444444489483, minval=-2, maxval=2)}","{'drift': Fitted(0.17990568322175146, minval=-2, maxval=2)}","{'drift': Fitted(0.6615529437893417, minval=-2, maxval=2)}","{'drift': Fitted(0.5939817486014618, minval=-2, maxval=2)}","{'drift': Fitted(0.34213784626638516, minval=-2, maxval=2)}","{'drift': Fitted(0.6121050180117343, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.0146054830568, minval=-2, maxval=2)}","{'drift': Fitted(0.9309072393286912, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.4180564087521326, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.817237360389695, minval=-2, maxval=2)}","{'drift': Fitted(1.9357732225199367, minval=-2, maxval=2)}","{'drift': Fitted(0.3602285112444254, minval=-2, maxval=2)}","{'drift': Fitted(0.16223631699984148, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.6605535251495637, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.3549430673933232, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.8038241035261042, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.2452483515890946, minval=-2, maxval=2)}","{'drift': Fitted(0.5908182270163274, minval=-2, maxval=2)}","{'drift': Fitted(0.5180717447496849, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.5242678814192412, minval=-2, maxval=2)}","{'drift': Fitted(1.0020073920058399, minval=-2, maxval=2)}","{'drift': Fitted(0.6328344116019801, minval=-2, maxval=2)}","{'drift': Fitted(0.6662546993936803, minval=-2, maxval=2)}","{'drift': Fitted(1.081635201232247, minval=-2, maxval=2)}","{'drift': Fitted(1.175291177253472, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.30392324442024504, minval=-2, maxval=2)}","{'drift': Fitted(0.8939969794602752, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.8781094718290807, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(2.0, minval=-2, maxval=2)}","{'drift': Fitted(1.0314931085073333, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.9096003510904975, minval=-2, maxval=2)}","{'drift': Fitted(1.187970710717576, minval=-2, maxval=2)}",N/A,N/A,N/A,N/A,N/A,N/A,"{'drift': Fitted(1.5007950148769542, minval=-2, maxval=2)}","{'drift': Fitted(0.9400792818611702, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.3298214043276445, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(1.3114821422976493, minval=-2, maxval=2)}","{'drift': Fitted(0.4475112416651333, minval=-2, maxval=2)}","{'drift': Fitted(0.6698558385417686, minval=-2, maxval=2)}","{'drift': Fitted(0.5158834135331852, minval=-2, maxval=2)}","{'drift': Fitted(0.5842607485842513, minval=-2, maxval=2)}","{'drift': Fitted(1.1006226126136422, minval=-2, maxval=2)}","{'drift': Fitted(0.8078350420375418, minval=-2, maxval=2)}","{'drift': Fitted(1.4723702295819168, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.9708913056049397, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.6257192953257101, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(-0.002034569102498237, minval=-2, maxval=2)}","{'drift': Fitted(0.5281678154775645, minval=-2, maxval=2)}","{'drift': Fitted(0.77243114665216, minval=-2, maxval=2)}","{'drift': Fitted(0.8255425799616991, minval=-2, maxval=2)}","{'drift': Fitted(1.2726884554204063, minval=-2, maxval=2)}",N/A,N/A,N/A,N/A,"{'drift': Fitted(0.5428550511223541, minval=-2, maxval=2)}","{'drift': Fitted(0.6455985068928913, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.8524058071931329, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.8692408343490368, minval=-2, maxval=2)}","{'drift': Fitted(0.7417053987687434, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.41855391744571435, minval=-2, maxval=2)}","{'drift': Fitted(0.8204649103466355, minval=-2, maxval=2)}","{'drift': Fitted(0.502243382485463, minval=-2, maxval=2)}","{'drift': Fitted(0.8886868437051111, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.8077088470527437, minval=-2, maxval=2)}","{'drift': Fitted(1.2573938487108713, minval=-2, maxval=2)}","{'drift': Fitted(0.8200190672495236, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.674891051752042, minval=-2, maxval=2)}","{'drift': Fitted(0.5008751327727011, minval=-2, maxval=2)}","{'drift': Fitted(0.15285771261387154, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.7238234041832415, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.5765507120690944, minval=-2, maxval=2)}","{'drift': Fitted(0.8145549724976247, minval=-2, maxval=2)}","{'drift': Fitted(0.5366290198759179, minval=-2, maxval=2)}","{'drift': Fitted(1.221407274125881, minval=-2, maxval=2)}","{'drift': Fitted(0.25441081474748867, minval=-2, maxval=2)}","{'drift': Fitted(0.5306189065786017, minval=-2, maxval=2)}","{'drift': Fitted(0.7478395294370681, minval=-2, maxval=2)}","{'drift': Fitted(0.405427417108926, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.3914912198231161, minval=-2, maxval=2)}","{'drift': Fitted(0.52557536983898, minval=-2, maxval=2)}","{'drift': Fitted(0.6765569503918064, minval=-2, maxval=2)}","{'drift': Fitted(0.6398397205183511, minval=-2, maxval=2)}","{'drift': Fitted(0.42419436257714577, minval=-2, maxval=2)}","{'drift': Fitted(1.2807777893263506, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.7381930920381272, minval=-2, maxval=2)}","{'drift': Fitted(0.5562190313510823, minval=-2, maxval=2)}","{'drift': Fitted(0.5446496030950777, minval=-2, maxval=2)}","{'drift': Fitted(0.640292330118935, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(1.161689338539309, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(1.040778748055196, minval=-2, maxval=2)}","{'drift': Fitted(1.0330412651167609, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.28709978509874673, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(1.2255258989097497, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(1.6981025626182737, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.6453799360245482, minval=-2, maxval=2)}","{'drift': Fitted(0.12853955587208102, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.12266573260084997, minval=-2, maxval=2)}","{'drift': Fitted(0.45575738937474025, minval=-2, maxval=2)}","{'drift': Fitted(1.0338862268600153, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(1.0717519600623227, minval=-2, maxval=2)}","{'drift': Fitted(0.829681292479083, minval=-2, maxval=2)}","{'drift': Fitted(0.18475272481161553, minval=-2, maxval=2)}","{'drift': Fitted(0.44740225079184903, minval=-2, maxval=2)}","{'drift': Fitted(0.4037811783928005, minval=-2, maxval=2)}","{'drift': Fitted(0.27734787807218325, minval=-2, maxval=2)}","{'drift': Fitted(0.5740097897065539, minval=-2, maxval=2)}","{'drift': Fitted(0.9051060352407954, minval=-2, maxval=2)}","{'drift': Fitted(0.535725768621904, minval=-2, maxval=2)}","{'drift': Fitted(0.511054538917431, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(0.43451811290137426, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.8522612755848119, minval=-2, maxval=2)}","{'drift': Fitted(0.8190902173077113, minval=-2, maxval=2)}","{'drift': Fitted(0.5139406268620019, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.8328305556576396, minval=-2, maxval=2)}","{'drift': Fitted(0.4562955719035641, minval=-2, maxval=2)}","{'drift': Fitted(0.2716888567009706, minval=-2, maxval=2)}","{'drift': Fitted(0.5389308374701373, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.5809156884425766, minval=-2, maxval=2)}","{'drift': Fitted(1.940322277527882, minval=-2, maxval=2)}","{'drift': Fitted(0.6915173655783666, minval=-2, maxval=2)}","{'drift': Fitted(0.31835291443768104, minval=-2, maxval=2)}","{'drift': Fitted(0.377988595561291, minval=-2, maxval=2)}","{'drift': Fitted(0.4432217219652272, minval=-2, maxval=2)}","{'drift': Fitted(0.28451269286695197, minval=-2, maxval=2)}","{'drift': Fitted(0.8132314389834933, minval=-2, maxval=2)}","{'drift': Fitted(0.7480071488521902, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.6578736526401304, minval=-2, maxval=2)}","{'drift': Fitted(1.1845591347116493, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.5900180428565029, minval=-2, maxval=2)}","{'drift': Fitted(0.48747574608935107, minval=-2, maxval=2)}","{'drift': Fitted(0.22394618946403824, minval=-2, maxval=2)}","{'drift': Fitted(0.4290412551243617, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.6285909996302756, minval=-2, maxval=2)}","{'drift': Fitted(1.2517183237044234, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.8599131691154553, minval=-2, maxval=2)}","{'drift': Fitted(-0.21196177549938944, minval=-2, maxval=2)}","{'drift': Fitted(0.7925758561563697, minval=-2, maxval=2)}","{'drift': Fitted(-0.0010667867681964358, minval=-2, maxval=2)}","{'drift': Fitted(0.6729714798092336, minval=-2, maxval=2)}","{'drift': Fitted(0.7539567565005062, minval=-2, maxval=2)}","{'drift': Fitted(1.1353442110759062, minval=-2, maxval=2)}","{'drift': Fitted(1.072078871146014, minval=-2, maxval=2)}","{'drift': Fitted(0.6161357325031224, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.869286215554614, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(1.4334219502549785, minval=-2, maxval=2)}","{'drift': Fitted(1.0081738943298675, minval=-2, maxval=2)}","{'drift': Fitted(0.9858703234432732, minval=-2, maxval=2)}","{'drift': Fitted(1.0934525314284718, minval=-2, maxval=2)}","{'drift': Fitted(0.7545181989226822, minval=-2, maxval=2)}","{'drift': Fitted(0.48007763297313844, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.1586839492286369, minval=-2, maxval=2)}","{'drift': Fitted(0.4638642388703979, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.5961012868215915, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.845273848634022, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(0.5893546881442759, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.9166034980900681, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.6069524828627829, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.7422801526572426, minval=-2, maxval=2)}","{'drift': Fitted(1.5419090983353563, minval=-2, maxval=2)}","{'drift': Fitted(0.8068970461893299, minval=-2, maxval=2)}","{'drift': Fitted(-0.233366040058126, minval=-2, maxval=2)}","{'drift': Fitted(0.10838577341441273, minval=-2, maxval=2)}","{'drift': Fitted(0.14850230684684118, minval=-2, maxval=2)}","{'drift': Fitted(0.4328575559809444, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.6547301908381509, minval=-2, maxval=2)}","{'drift': Fitted(0.7630269119202114, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.9649818874944975, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(1.3779043904720603, minval=-2, maxval=2)}","{'drift': Fitted(0.5839664234619644, minval=-2, maxval=2)}","{'drift': Fitted(0.8363494452146263, minval=-2, maxval=2)}","{'drift': Fitted(0.8278262614312918, minval=-2, maxval=2)}","{'drift': Fitted(1.3701192622824874, minval=-2, maxval=2)}","{'drift': Fitted(1.9023826202280831, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.5786812671175492, minval=-2, maxval=2)}","{'drift': Fitted(1.356297891332929, minval=-2, maxval=2)}","{'drift': Fitted(0.864118697624778, minval=-2, maxval=2)}","{'drift': Fitted(0.4322841076698907, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.3712689568594604, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.5597509381262338, minval=-2, maxval=2)}","{'drift': Fitted(0.6621821436975477, minval=-2, maxval=2)}","{'drift': Fitted(0.8372103285244556, minval=-2, maxval=2)}","{'drift': Fitted(0.8772197332687699, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(0.6720091592770737, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(1.0239302789343607, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.7811087484208276, minval=-2, maxval=2)}","{'drift': Fitted(0.29479475360532165, minval=-2, maxval=2)}","{'drift': Fitted(0.5226038963107164, minval=-2, maxval=2)}","{'drift': Fitted(0.5442952320708122, minval=-2, maxval=2)}","{'drift': Fitted(0.7378143966841957, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.6287935861944881, minval=-2, maxval=2)}",N/A,N/A,N/A,"{'drift': Fitted(0.7012961103915696, minval=-2, maxval=2)}","{'drift': Fitted(0.7111153376930986, minval=-2, maxval=2)}","{'drift': Fitted(0.6855636722018716, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.4360598889158634, minval=-2, maxval=2)}","{'drift': Fitted(0.6963589861004543, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.22098949725254122, minval=-2, maxval=2)}","{'drift': Fitted(0.7967162838368743, minval=-2, maxval=2)}","{'drift': Fitted(0.32731626856462714, minval=-2, maxval=2)}","{'drift': Fitted(0.5277172135652957, minval=-2, maxval=2)}","{'drift': Fitted(1.2677154863137692, minval=-2, maxval=2)}","{'drift': Fitted(0.7398594151301137, minval=-2, maxval=2)}","{'drift': Fitted(0.9323289754162043, minval=-2, maxval=2)}","{'drift': Fitted(1.2612823574959215, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.520199494256915, minval=-2, maxval=2)}","{'drift': Fitted(0.5479257737549968, minval=-2, maxval=2)}","{'drift': Fitted(1.2253843513568605, minval=-2, maxval=2)}","{'drift': Fitted(0.2639556804128853, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.047681266900734, minval=-2, maxval=2)}",N/A,N/A,N/A,N/A,N/A,N/A,"{'drift': Fitted(0.4851666969690514, minval=-2, maxval=2)}","{'drift': Fitted(0.36833456332798936, minval=-2, maxval=2)}","{'drift': Fitted(1.1410645591517439, minval=-2, maxval=2)}","{'drift': Fitted(0.7231975292472541, minval=-2, maxval=2)}","{'drift': Fitted(0.3692110583168355, minval=-2, maxval=2)}",N/A,N/A,"{'drift': Fitted(0.7456880079554207, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.0447659923479433, minval=-2, maxval=2)}","{'drift': Fitted(0.39855890196970273, minval=-2, maxval=2)}","{'drift': Fitted(0.9741309380617986, minval=-2, maxval=2)}","{'drift': Fitted(1.0777778702038334, minval=-2, maxval=2)}","{'drift': Fitted(0.7961354530901324, minval=-2, maxval=2)}","{'drift': Fitted(0.7127240772337662, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(0.2628417534705004, minval=-2, maxval=2)}",N/A,"{'drift': Fitted(1.8784489766978698, minval=-2, maxval=2)}",N/A
